"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"MEI1",58.8812042274718,0.609565624536985,0.119387308441867,1.01950378944762e-07,1.78625514401936e-07
"LAP3",2660.41258353609,0.283148050153091,0.0535993619604548,1.02675910636715e-07,1.7987749248895e-07
"EDIL3",378.961242957745,-0.724661150329557,0.144776939590029,1.03347392882112e-07,1.81034524289329e-07
"NUCB1",5722.91810173828,0.242826506976463,0.045883015622977,1.03375754216198e-07,1.81045536665418e-07
"SLIT2",237.011926652054,-0.56195783008348,0.109333134949936,1.03374135912373e-07,1.81045536665418e-07
"ZNF23",217.050885986799,0.241874034587369,0.0457129792978936,1.04160363925187e-07,1.82400176093183e-07
"SLAMF1",46.8651039963086,0.687637924870361,0.136550192160109,1.04338006258592e-07,1.82691750283912e-07
"TXNRD1",1977.22085969734,0.328053790882673,0.0623120023570417,1.04590104541534e-07,1.83094075218227e-07
"VPS37A",739.632274991543,-0.281823999605266,0.0533788045728484,1.04579184413731e-07,1.83094075218227e-07
"RNF20",1459.27590913105,-0.195858345233248,0.0369557756433681,1.04922958009692e-07,1.8365716361466e-07
"PIP5KL1",28.9829222303971,-0.548867763103226,0.106660163502164,1.05279235713142e-07,1.84261129257646e-07
"IFT74",383.292088966785,-0.283701378989439,0.0537534223646417,1.05332745681648e-07,1.84335114415456e-07
"HADHA",4682.10540069572,0.162726912606893,0.0306788741992114,1.05702331705959e-07,1.84962166308176e-07
"PIK3CA",568.566287599784,0.308295356753123,0.0585353225205987,1.0725937902064e-07,1.87666730034726e-07
"RNF185",1140.03490803834,-0.206087406857363,0.0389324426607205,1.07436759035161e-07,1.87957034818019e-07
"SLC1A5",3879.16856953788,0.348472977102157,0.0663715410191206,1.08516786594028e-07,1.89826261117825e-07
"MASP2",16.4106693746144,-0.471913705750539,0.0909329008482975,1.09020799709122e-07,1.90687585586343e-07
"FAM46A",783.107641062113,0.475995766150142,0.0917818123306236,1.09671385763197e-07,1.91805068842491e-07
"FANCF",595.601099106032,-0.244652694998048,0.046350520397275,1.11303160015377e-07,1.94638137924544e-07
"CENPC1",353.051497949791,-0.213111763814004,0.0403352801106075,1.12545565609743e-07,1.96789778562691e-07
"UST",173.777759958619,0.515364692234413,0.0999729002107125,1.13448738274094e-07,1.98347863345764e-07
"ANKRD12",1205.82196066161,-0.295416252692064,0.0561599072119647,1.13674576744872e-07,1.98721526414381e-07
"ATPAF1",1241.85054617863,-0.209881378066804,0.039734575631824,1.13842656047464e-07,1.98994148246649e-07
"C1orf170",50.9492218987044,0.526094977938543,0.102217718596022,1.14064200027272e-07,1.99360156957628e-07
"KDM3A",1480.82885892693,0.236374471820412,0.0448089983577975,1.14485034385487e-07,2.00074368104107e-07
"SNORD116.4",29.8674403154119,-0.831589504640066,0.169943218780514,1.15405470034463e-07,2.01661438689176e-07
"ARL16",504.694841344082,0.308440198268549,0.0587371227027721,1.16735792324109e-07,2.0396433761103e-07
"NSUN5P1",122.757610163367,0.501760898206696,0.0972749431338479,1.1697581033756e-07,2.04361935985409e-07
"FAM107B",2159.56553074827,-0.385575363259368,0.0738557783976551,1.17238863773552e-07,2.04799689294736e-07
"MRGPRF",116.915105995693,-0.52476390625446,0.102050342175906,1.17453109467752e-07,2.05152098242949e-07
"MCFD2",2438.34011385717,0.216820306520112,0.0411088985065879,1.17839153547977e-07,2.05804475686485e-07
"ZNF654",393.39311301639,-0.245409902374204,0.0465909619670686,1.18049023792444e-07,2.06149061776585e-07
"POLR2J2",265.423489726853,0.541132362760086,0.105491188109431,1.18204335374195e-07,2.06398308829351e-07
"LUC7L3",2538.75691965885,-0.265320553196124,0.0504289074571148,1.18595470749374e-07,2.07059234348269e-07
"ACTN2",34.0474959298233,1.11610336893804,0.236068673617555,1.18924316979227e-07,2.07611278353582e-07
"XYLT1",599.13079075272,0.474025208829042,0.0916543626888052,1.19127491291623e-07,2.07943837358358e-07
"FGF1",280.589397372552,-0.481313070834194,0.0931619711953811,1.19826233018286e-07,2.09141274760476e-07
"INSIG2",638.699922414221,-0.267120849082638,0.0507954766434833,1.19912515404793e-07,2.09269602104992e-07
"SFRS2B",1013.41352986787,0.263451642287452,0.050092218991144,1.20189136164298e-07,2.09730042606699e-07
"IMPACT",1107.08752017559,-0.265913392419697,0.0505688050618955,1.2032879310885e-07,2.09951408718697e-07
"CPT1C",72.158484504398,0.48700190544682,0.0943749565600025,1.21529569901343e-07,2.12023987991036e-07
"HLA.C",21655.3572671906,0.411616948229319,0.0791375927875474,1.21901376915115e-07,2.12650035684211e-07
"SIK3",1026.09521417019,-0.332160619029416,0.0634608279991609,1.22480521265342e-07,2.13637599991004e-07
"PMM1",493.233343454525,0.278410480066149,0.0530303602000815,1.23571077739947e-07,2.15516894010457e-07
"PGAM2",44.5410644084909,-0.618515508636121,0.122219071551118,1.24376501311294e-07,2.16898548905928e-07
"GPRC5D",7.09380883399243,0.559947409114407,0.109659816656428,1.24503155250534e-07,2.1709633842612e-07
"RNF32",45.5407318749876,0.370939880505719,0.0711312216457858,1.25159694325893e-07,2.18217949195113e-07
"MLL3",2474.38347989106,-0.297880999442341,0.0568341761532721,1.25517399089208e-07,2.18818354475531e-07
"LOC729020",29.3908163698341,0.257983770813846,0.0491208751567493,1.26059651886635e-07,2.1974032623767e-07
"PRMT3",368.766201650127,0.259249223503228,0.0493863513325943,1.27623769743066e-07,2.22443172361653e-07
"IAH1",632.964872610876,0.211286330467216,0.0401626286887797,1.276563252984e-07,2.22476275379266e-07
"ITGB3BP",235.870614417558,0.263319136143765,0.0501846309102596,1.28531831288219e-07,2.23978288390593e-07
"SYCP2",732.521924446221,-0.605257393350621,0.119517456358707,1.29213756405694e-07,2.25142686033844e-07
"C5orf28",327.210068938997,0.250988354812098,0.0478179614337444,1.29536249543282e-07,2.25680626793251e-07
"IPP",272.207688486657,-0.30387801653866,0.0580747657784294,1.30206089021025e-07,2.2682354271579e-07
"CCNE2",322.417346732589,0.526502466158131,0.102821891660775,1.30932478886803e-07,2.28040502355088e-07
"VNN2",45.4126679765964,0.652592671479348,0.129936785528908,1.30926153889553e-07,2.28040502355088e-07
"SENP8",57.458440640501,-0.26923388403831,0.0513695804133085,1.31535640416749e-07,2.2906668539717e-07
"ELK3",468.124716357929,-0.352772536790387,0.0676806289561285,1.32074637368215e-07,2.29980921098813e-07
"TCF12",1723.81059426731,-0.243816604902212,0.0464805913279739,1.33156981620971e-07,2.31840990290711e-07
"SGPP1",391.770540434519,-0.417140431908154,0.0804991588641562,1.33281453485226e-07,2.32033080186601e-07
"C11orf53",5.05055969228932,0.78293635554133,0.159616689772361,1.33548778342803e-07,2.32473799337472e-07
"PLK1S1",259.449573355527,-0.229580431427642,0.0437461845298902,1.33851486228214e-07,2.32976011099469e-07
"DIAPH1",3161.60221375992,0.222126268003207,0.0423230734685969,1.34837618684034e-07,2.3466752883546e-07
"IFI44L",1277.89753157485,0.643865536112801,0.128158688614228,1.34953737759963e-07,2.34844701938964e-07
"SIGLEC11",7.81072920614012,0.642767620567095,0.127918597335097,1.35010928391306e-07,2.3491930183543e-07
"C17orf81",510.683296831787,0.233267302348243,0.0444814536101816,1.36048344871928e-07,2.36699300056665e-07
"BRF1",751.994507872709,-0.262892447112756,0.0502098045367337,1.36605610795925e-07,2.37643634943849e-07
"KCNQ5",92.9210104511314,0.771338720671472,0.15710952363001,1.37354837209195e-07,2.38921674946174e-07
"FHOD3",246.387791287429,0.493825586412182,0.0962074472782187,1.3741896485815e-07,2.39007876213363e-07
"DNAH2",92.0940838026505,0.681320302579194,0.136632672761693,1.38676218531575e-07,2.41169000484884e-07
"ITIH4",56.085987041389,-0.599631212199088,0.118634042531543,1.39195900214753e-07,2.4204710603441e-07
"IRF1",1390.53245964903,0.392556045215179,0.0757168085742675,1.39976085968269e-07,2.4337796673071e-07
"ATG5",889.08447701697,0.305257212194551,0.0585128799161244,1.41312748065355e-07,2.45675994331321e-07
"COX4I2",31.6259333912856,-0.520760126878347,0.10193202037334,1.42148892041167e-07,2.47103462924043e-07
"C19orf66",563.45993223987,0.324758663785439,0.0623502725211626,1.42573578419728e-07,2.47815450547717e-07
"ZFP1",238.944935558713,0.238670677687775,0.0456183463014644,1.44362108721216e-07,2.50897612773268e-07
"GPRASP1",138.009277913132,-0.452674991729179,0.0879563391242505,1.45575952490539e-07,2.5295363863372e-07
"SLC7A11",198.287378996702,0.619601943825145,0.123189196368507,1.45572812926838e-07,2.5295363863372e-07
"USE1",303.41830580444,0.332476066542899,0.0639351329348341,1.46951430209621e-07,2.55316630624765e-07
"RASA4P",132.863602566982,-0.423895381502949,0.0821472186167291,1.46991960557777e-07,2.55360000956282e-07
"LPAR5",130.199578445943,0.379670592713168,0.0732887410055254,1.47546288183893e-07,2.56295855668791e-07
"IRF3",913.229881347592,0.340749412701892,0.0655863730564089,1.48295427428472e-07,2.5756987464096e-07
"KCNIP2",76.0954892088208,-0.720980221318442,0.146040139756851,1.4966117987127e-07,2.59914487393165e-07
"SGPP2",52.4617424439465,0.737786655783914,0.149931293257178,1.50599650937239e-07,2.61516628660124e-07
"C12orf60",38.0815377463693,-0.549829249918436,0.108295243907375,1.5088200619373e-07,2.61979204784138e-07
"DNAJC19",650.599139274577,-0.290075947224738,0.0556842090311859,1.51116511667153e-07,2.62358609322217e-07
"NCOR1",2332.19024854933,-0.30354255696338,0.0583237045986818,1.51594725070435e-07,2.63160998553323e-07
"HIP1R",1040.36249609615,0.318557779065403,0.061278617173323,1.52309881751683e-07,2.64374496335751e-07
